date,Open,High,Low,Close,Adj Close,Volume
2023-09-15,8990.0,9060.0,8850.0,8850.0,8850.0,24922900
2023-09-18,8880.0,8960.0,8740.0,8770.0,8770.0,18750500
2023-09-19,8770.0,8820.0,8670.0,8740.0,8740.0,25801200
2023-09-20,8740.0,8880.0,8740.0,8850.0,8850.0,15624200
2023-09-21,8850.0,8880.0,8690.0,8740.0,8740.0,17850800
2023-09-22,8630.0,8670.0,8340.0,8560.0,8560.0,35085800
2023-09-25,8560.0,8600.0,7980.0,7980.0,7980.0,25602400
2023-09-26,7980.0,8189.999999999999,7840.0,7840.0,7840.0,21999300
2023-09-27,7870.0,8050.000000000001,7690.0,8050.000000000001,8050.000000000001,17665700
2023-09-28,8050.000000000001,8080.0,7870.0,7940.0,7940.0,13798000
2023-09-29,8000.0,8189.999999999999,7980.0,8050.000000000001,8050.000000000001,9411500
2023-10-02,8050.000000000001,8130.000000000001,7980.0,8000.0,8000.0,9452300
2023-10-03,7980.0,7980.0,7540.0,7650.0,7650.0,22388900
2023-10-04,7580.0,7800.0,7540.0,7720.0,7720.0,10565200
2023-10-05,7760.0,7840.0,7620.0,7620.0,7620.0,9199400
2023-10-06,7620.0,7840.0,7620.0,7760.0,7760.0,10540400
2023-10-09,7760.0,7840.0,7720.0,7800.0,7800.0,8030100
2023-10-10,7840.0,7980.0,7840.0,7870.0,7870.0,9836600
2023-10-11,7910.0,7940.0,7840.0,7910.0,7910.0,5611200
2023-10-12,7910.0,8000.0,7870.0,7870.0,7870.0,9658800
2023-10-13,7870.0,7870.0,7760.0,7840.0,7840.0,10665600
2023-10-16,7800.0,7870.0,7690.0,7690.0,7690.0,8104700
2023-10-17,7720.0,7800.0,7690.0,7690.0,7690.0,6011600
2023-10-18,7690.0,7720.0,7440.0,7540.0,7540.0,16578300
2023-10-19,7540.0,7690.0,7440.0,7470.0,7470.0,12093800
2023-10-20,7470.0,7620.0,7360.0,7580.0,7580.0,12147300
2023-10-23,7580.0,7620.0,7440.0,7470.0,7470.0,10820700
2023-10-24,7500.0,7760.0,7500.0,7690.0,7690.0,12194300
2023-10-25,7720.0,7760.0,7620.0,7650.0,7650.0,7658400
2023-10-26,7540.0,7580.0,7240.0,7290.0,7290.0,29068200
2023-10-27,7360.0,7470.0,7290.0,7470.0,7470.0,11621700
2023-10-30,7440.0,7470.0,7360.0,7360.0,7360.0,5736800
2023-10-31,7390.0,7470.0,7310.0,7310.0,7310.0,11478500
2023-11-01,7390.0,7540.0,7310.0,7500.0,7500.0,13699300
2023-11-02,7580.0,7910.0,7500.0,7910.0,7910.0,19000100
2023-11-03,7940.0,7940.0,7760.0,7760.0,7760.0,14074100
2023-11-06,7840.0,8000.0,7760.0,7980.0,7980.0,17260100
2023-11-07,7980.0,8000.0,7870.0,7870.0,7870.0,13519700
2023-11-08,7870.0,8230.0,7800.0,8230.0,8230.0,24198400
2023-11-09,8270.0,8340.0,8130.000000000001,8160.0,8160.0,20231400
2023-11-10,8130.000000000001,8189.999999999999,8000.0,8080.0,8080.0,18138000
2023-11-13,8080.0,8189.999999999999,7940.0,8000.0,8000.0,12017700
2023-11-14,8130.000000000001,8530.0,8050.000000000001,8300.0,8300.0,32216100
2023-11-15,8450.0,8600.0,8300.0,8380.0,8380.0,31704700
2023-11-16,8340.0,8410.0,8270.0,8410.0,8410.0,11150500
2023-11-17,8410.0,8490.0,8050.000000000001,8130.000000000001,8130.000000000001,26957600
2023-11-20,7910.0,8230.0,7910.0,8130.000000000001,8130.000000000001,17133900
2023-11-21,8189.999999999999,8230.0,8080.0,8160.0,8160.0,8852800
2023-11-22,8130.000000000001,8189.999999999999,8080.0,8189.999999999999,8189.999999999999,11997300
2023-11-23,8189.999999999999,8270.0,7940.0,7940.0,7940.0,15369400
2023-11-24,8000.0,8000.0,7720.0,7940.0,7940.0,17194500
2023-11-27,7940.0,7980.0,7760.0,7800.0,7800.0,11091400
2023-11-28,7840.0,7910.0,7690.0,7870.0,7870.0,9993900
2023-11-29,7910.0,7940.0,7840.0,7870.0,7870.0,7753300
2023-11-30,7910.0,7980.0,7840.0,7840.0,7840.0,10150600
2023-12-01,7870.0,7910.0,7760.0,7870.0,7870.0,8201500
