date,Open,High,Low,Close,Adj Close,Volume
2019-10-22,3890.0,3910.0,3870.0,3910.0,3910.0,572700
2019-10-23,3910.0,3960.0,3910.0,3960.0,3960.0,496720
2019-10-24,3960.0,3980.0,3910.0,3980.0,3980.0,418143
2019-10-25,3930.0,4019.9999999999995,3930.0,3960.0,3960.0,501944
2019-10-28,3980.0,4030.0000000000005,3930.0,3960.0,3960.0,793094
2019-10-29,3960.0,3960.0,3400.0,3930.0,3930.0,568237
2019-10-30,3930.0,3930.0,3910.0,3930.0,3930.0,795806
2019-10-31,3930.0,3930.0,3870.0,3870.0,3870.0,1057203
2019-11-01,3870.0,3930.0,3870.0,3930.0,3930.0,429666
2019-11-04,3930.0,3980.0,3890.0,3960.0,3960.0,511260
2019-11-05,3960.0,3960.0,3910.0,3930.0,3930.0,397715
2019-11-06,3930.0,4019.9999999999995,3930.0,3930.0,3930.0,835981
2019-11-07,3960.0,4030.0000000000005,3960.0,4019.9999999999995,4019.9999999999995,1561682
2019-11-08,3980.0,4040.0,3960.0,3980.0,3980.0,644993
2019-11-11,3980.0,4019.9999999999995,3930.0,3930.0,3930.0,396485
2019-11-12,3930.0,3960.0,3930.0,3960.0,3960.0,513589
2019-11-13,3960.0,3960.0,3910.0,3930.0,3930.0,325803
2019-11-14,3930.0,3930.0,3890.0,3890.0,3890.0,440565
2019-11-15,3910.0,3930.0,3890.0,3910.0,3910.0,421823
2019-11-18,3910.0,3930.0,3870.0,3870.0,3870.0,1209035
2019-11-19,3870.0,3910.0,3870.0,3890.0,3890.0,359596
2019-11-20,3890.0,3930.0,3870.0,3890.0,3890.0,741386
2019-11-21,3870.0,3870.0,3840.0,3870.0,3870.0,423042
2019-11-22,3870.0,3890.0,3800.0,3870.0,3870.0,703837
2019-11-25,3820.0,3840.0,3790.0,3820.0,3820.0,246096
2019-11-26,3820.0,3870.0,3820.0,3820.0,3820.0,326783
2019-11-27,3840.0,3870.0,3820.0,3840.0,3840.0,245446
2019-11-28,3840.0,4400.0,3750.0,3800.0,3800.0,739542
2019-11-29,3800.0,3800.0,3790.0,3790.0,3790.0,380762
2019-12-02,3820.0,3820.0,3750.0,3750.0,3750.0,390586
2019-12-03,3840.0,3890.0,3220.0,3670.0,3670.0,748918
2019-12-04,3720.0,3750.0,3720.0,3750.0,3750.0,366628
2019-12-05,3750.0,3750.0,3750.0,3750.0,3750.0,524418
2019-12-06,3720.0,3750.0,3690.0,3720.0,3720.0,189416
2019-12-09,3720.0,3750.0,3160.0,3720.0,3720.0,223690
2019-12-10,3720.0,3720.0,3670.0,3690.0,3690.0,520567
2019-12-11,3690.0,3720.0,3690.0,3720.0,3720.0,281730
2019-12-12,3720.0,3820.0,3690.0,3720.0,3720.0,332143
2019-12-13,3750.0,3790.0,3750.0,3750.0,3750.0,247838
2019-12-16,3750.0,3750.0,3720.0,3750.0,3750.0,141372
2019-12-17,3750.0,3750.0,3720.0,3750.0,3750.0,214378
2019-12-18,3750.0,3830.0,3750.0,3750.0,3750.0,169758
2019-12-19,3790.0,3820.0,3750.0,3790.0,3790.0,362244
2019-12-20,3790.0,3800.0,3790.0,3800.0,3800.0,157979
2019-12-23,3790.0,3860.0,3790.0,3840.0,3840.0,254348
2019-12-24,3840.0,3870.0,3800.0,3840.0,3840.0,214149
2019-12-25,3870.0,3960.0,3840.0,3930.0,3930.0,702476
2019-12-26,3930.0,3930.0,3890.0,3910.0,3910.0,361637
2019-12-27,3870.0,3930.0,3870.0,3890.0,3890.0,348037
2019-12-30,3870.0,3910.0,3870.0,3870.0,3870.0,322292
2019-12-31,3890.0,3890.0,3840.0,3820.0,3820.0,198094
2020-01-02,3840.0,3890.0,3840.0,3890.0,3890.0,371400
2020-01-03,3890.0,3910.0,3870.0,3870.0,3870.0,391030
2020-01-06,3870.0,3870.0,3800.0,3800.0,3800.0,359794
2020-01-07,3800.0,3820.0,3800.0,3800.0,3800.0,114862
2020-01-08,3800.0,3800.0,3750.0,3750.0,3750.0,516075
2020-01-09,3750.0,3820.0,3750.0,3750.0,3750.0,559354
2020-01-10,3790.0,3800.0,3750.0,3750.0,3750.0,720409
2020-01-13,3790.0,3840.0,3750.0,3820.0,3820.0,527921
2020-01-14,3800.0,3870.0,3800.0,3870.0,3870.0,359137
2020-01-15,3870.0,3870.0,3820.0,3820.0,3820.0,379187
2020-01-16,3820.0,3910.0,3820.0,3870.0,3870.0,690910
2020-01-17,3870.0,3930.0,3820.0,3840.0,3840.0,805973
2020-01-20,3840.0,4140.0,3820.0,3870.0,3870.0,1253362
2020-01-21,3890.0,3960.0,3890.0,3930.0,3930.0,1106015
2020-01-22,3930.0,3960.0,3890.0,3930.0,3930.0,584350
2020-01-30,3910.0,3910.0,3800.0,3820.0,3820.0,848096
2020-01-31,3820.0,3820.0,3750.0,3790.0,3790.0,988717
2020-02-03,3720.0,3790.0,3650.0,3790.0,3790.0,1299169
2020-02-04,3790.0,3800.0,3720.0,3800.0,3800.0,712734
2020-02-05,3800.0,3870.0,3800.0,3820.0,3820.0,742628
2020-02-06,3840.0,3910.0,3800.0,3910.0,3910.0,760378
2020-02-07,3890.0,3890.0,3840.0,3870.0,3870.0,360258
2020-02-10,3870.0,3870.0,3750.0,3750.0,3750.0,743200
2020-02-11,3800.0,3820.0,3790.0,3820.0,3820.0,491576
2020-02-12,3800.0,3910.0,3800.0,3870.0,3870.0,653767
2020-02-13,3870.0,4090.0,3840.0,4030.0000000000005,4030.0000000000005,3715862
2020-02-14,4019.9999999999995,4130.0,3980.0,4070.0000000000005,4070.0000000000005,1963866
2020-02-17,4090.0,4110.0,4030.0000000000005,4040.0,4040.0,973460
2020-02-18,4040.0,4070.0000000000005,4040.0,3960.0,3960.0,1518563
2020-02-19,3980.0,4019.9999999999995,3960.0,4019.9999999999995,4019.9999999999995,992359
2020-02-20,4019.9999999999995,4070.0000000000005,3980.0,4040.0,4040.0,597245
2020-02-21,4030.0000000000005,4260.0,4030.0000000000005,4160.0,4160.0,4777915
2020-02-24,4160.0,4160.0,3910.0,3960.0,3960.0,2291673
2020-02-25,3890.0,4030.0000000000005,3840.0,3980.0,3980.0,1761731
2020-02-26,3930.0,3980.0,3820.0,3930.0,3930.0,1730855
2020-02-27,3930.0,4090.0,3910.0,4070.0000000000005,4070.0000000000005,1355949
2020-02-28,4030.0000000000005,4040.0,3960.0,4019.9999999999995,4019.9999999999995,1909126
2020-03-02,3980.0,4070.0000000000005,3930.0,4040.0,4040.0,1282104
2020-03-03,4040.0,4130.0,4040.0,4040.0,4040.0,1753520
2020-03-04,4040.0,4070.0000000000005,4030.0000000000005,4070.0000000000005,4070.0000000000005,717445
2020-03-05,4070.0000000000005,4130.0,4019.9999999999995,4030.0000000000005,4030.0000000000005,1430847
2020-03-06,4070.0000000000005,4070.0000000000005,3960.0,4030.0000000000005,4030.0000000000005,878862
2020-03-09,3960.0,3960.0,3380.0,3560.0,3560.0,5896152
2020-03-10,3550.0,3800.0,3520.0,3790.0,3790.0,2161508
2020-03-11,3800.0,3800.0,3520.0,3670.0,3670.0,2299550
2020-03-12,3560.0,3600.0,3360.0,3460.0,3460.0,2366087
2020-03-13,3320.0,3520.0,3180.0,3400.0,3400.0,2739933
2020-03-16,3420.0,3450.0,3300.0,3350.0,3350.0,1053796
2020-03-17,3320.0,3360.0,2850.0,3320.0,3320.0,1369993
2020-03-18,3300.0,3380.0,3300.0,3320.0,3320.0,609580
2020-03-19,3320.0,3550.0,3210.0,3250.0,3250.0,764288
2020-03-20,3250.0,3300.0,3220.0,3250.0,3250.0,324349
2020-03-23,3220.0,3250.0,2850.0,2880.0,2880.0,1989844
2020-03-24,2950.0,3020.0,2880.0,3020.0,3020.0,807017
2020-03-25,3050.0,3220.0,3030.0,3210.0,3210.0,1192400
2020-03-26,3130.0,3220.0,3030.0,3050.0,3050.0,648007
2020-03-27,3020.0,3110.0,3020.0,3030.0,3030.0,310649
2020-03-30,2880.0,3020.0,2740.0,2810.0,2810.0,900039
2020-03-31,2850.0,2950.0,2760.0,2830.0,2830.0,925612
2020-04-01,2850.0,2950.0,2830.0,2910.0,2910.0,294770
2020-04-03,2910.0,3020.0,2880.0,2990.0,2990.0,795050
2020-04-06,2990.0,3180.0,2990.0,3160.0,3160.0,1020978
