date,Open,High,Low,Close,Adj Close,Volume
2022-09-30,6520.0,6610.0,6190.0,6580.0,6580.0,5090100
2022-10-03,6540.0,6730.0,6100.0,6130.0,6130.0,4576600
2022-10-04,6280.0,6420.0,5950.0,5950.0,5950.0,6107200
2022-10-05,6100.0,6190.0,5980.0,6100.0,6100.0,4941900
2022-10-06,6130.0,6130.0,5710.0,5710.0,5710.0,4695500
2022-10-07,5590.0,5590.0,5320.0,5320.0,5320.0,12457300
2022-10-10,4950.0,5290.0,4950.0,5170.0,5170.0,15292300
2022-10-11,5090.0,5140.0,4810.0,4810.0,4810.0,9726000
2022-10-12,4810.0,5140.0,4790.0,5140.0,5140.0,8597100
2022-10-13,5200.0,5260.0,5090.0,5200.0,5200.0,6626200
2022-10-14,5440.0,5550.0,5320.0,5490.0,5490.0,10345600
2022-10-17,5440.0,5650.0,5400.0,5590.0,5590.0,7477000
2022-10-18,5730.0,5800.0,5580.0,5590.0,5590.0,7601300
2022-10-19,5650.0,5710.0,5490.0,5550.0,5550.0,7024500
2022-10-20,5550.0,5580.0,5400.0,5470.0,5470.0,5524400
2022-10-21,5550.0,5550.0,5090.0,5110.0,5110.0,10964000
2022-10-24,5140.0,5240.0,4760.0,4760.0,4760.0,11520500
2022-10-25,4790.0,5090.0,4630.0,5090.0,5090.0,15065600
2022-10-26,5200.0,5320.0,5110.0,5260.0,5260.0,9289600
2022-10-27,5320.0,5630.0,5320.0,5630.0,5630.0,13895900
2022-10-28,5780.0,5910.0,5690.0,5750.0,5750.0,14674500
2022-10-31,5750.0,5980.0,5690.0,5980.0,5980.0,15043200
2022-11-01,6100.0,6240.0,6000.0,6100.0,6100.0,9141900
2022-11-02,6060.0,6150.0,5880.0,5910.0,5910.0,10188100
2022-11-03,5750.0,6030.0,5750.0,5950.0,5950.0,9681400
2022-11-04,5910.0,6000.0,5580.0,5800.0,5800.0,17050100
2022-11-07,5750.0,5910.0,5420.0,5420.0,5420.0,10423000
2022-11-08,5400.0,5780.0,5290.0,5750.0,5750.0,10231200
2022-11-09,5840.0,6030.0,5750.0,5800.0,5800.0,8156300
2022-11-10,5690.0,5800.0,5420.0,5420.0,5420.0,14743400
2022-11-11,5590.0,5710.0,5420.0,5440.0,5440.0,9660700
2022-11-14,5290.0,5400.0,5070.0,5240.0,5240.0,12370800
2022-11-15,5200.0,5200.0,4880.0,4880.0,4880.0,15689600
2022-11-16,4560.0,5210.0,4540.0,5210.0,5210.0,20073200
2022-11-17,5530.0,5580.0,5440.0,5580.0,5580.0,7471900
2022-11-18,5650.0,5890.0,5370.0,5850.0,5850.0,10384000
2022-11-21,5850.0,5940.0,5690.0,5710.0,5710.0,7818400
2022-11-22,5690.0,6090.0,5650.0,5840.0,5840.0,13606700
2022-11-23,5850.0,6000.0,5750.0,5750.0,5750.0,9124800
2022-11-24,5830.0,5890.0,5590.0,5850.0,5850.0,8952400
2022-11-25,6000.0,6240.0,5890.0,6240.0,6240.0,16497200
2022-11-28,6440.0,6640.0,6360.0,6640.0,6640.0,14405500
2022-11-29,6680.0,6760.0,6380.0,6700.0,6700.0,19154000
2022-11-30,6700.0,6880.0,6560.0,6700.0,6700.0,13386800
2022-12-01,6820.0,7140.0,6610.0,6680.0,6680.0,22054500
2022-12-02,6680.0,7120.0,6520.0,7120.0,7120.0,24433600
